Date,ID,Gender,Age,Income,Context,Impression Cost
2015-01-01 12:09:36,2891502484322538496,Female,35-44,Low,Shopping,0.000000
2015-01-01 12:09:40,5901145211964154880,Female,45-54,Medium,Social Media,0.000000
2015-01-01 12:09:40,8572824844465624064,Male,25-34,Medium,News,0.001481
2015-01-01 12:09:41,1660189685261168640,Female,<25,Medium,Shopping,0.000000
2015-01-01 12:09:42,8425898672254229504,Female,25-34,Low,News,0.002513
2015-01-01 12:09:44,918347254971568128,Female,35-44,Medium,Shopping,0.001886
2015-01-01 12:09:45,2573555462428061696,Female,>54,Low,Shopping,0.001817
2015-01-01 12:09:47,3759557919295996928,Female,35-44,Medium,News,0.001255
2015-01-01 12:09:48,7001226566234113024,Male,<25,High,Blog,0.002627
2015-01-01 12:09:49,707028327489708032,Female,25-34,Medium,News,0.002298
2015-01-01 12:09:54,3400213691150213120,Female,45-54,Low,Shopping,0.000000
2015-01-01 12:09:54,5688328338704863232,Female,25-34,Medium,News,0.001492
2015-01-01 12:09:55,9111234890052288512,Female,<25,Low,Social Media,0.002232
2015-01-01 12:09:56,795472898665837568,Female,25-34,Medium,Shopping,0.002077
2015-01-01 12:09:59,6551292964851732480,Male,>54,Low,Blog,0.000000
2015-01-01 12:10:00,6686636119503974400,Female,35-44,High,Social Media,0.000000
2015-01-01 12:10:02,4861123107668747264,Female,<25,Low,Social Media,0.000000
2015-01-01 12:10:06,660983070550227968,Female,25-34,Medium,Shopping,0.000000
2015-01-01 12:10:06,7268126828074380288,Male,45-54,High,Social Media,0.002381
2015-01-01 12:10:08,6974097175623275520,Male,<25,Low,Social Media,0.001780
2015-01-01 12:10:10,6150923875296295936,Male,>54,Medium,Shopping,0.002346
2015-01-01 12:10:11,1826503070348699648,Female,>54,Low,Blog,0.002266
2015-01-01 12:10:14,1810585034630504448,Male,45-54,Medium,News,0.000000
2015-01-01 12:10:16,3752852641189047296,Female,35-44,Medium,Shopping,0.001673
2015-01-01 12:10:16,5770390552825479168,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:10:17,3240499122641908736,Female,>54,Medium,News,0.000000
2015-01-01 12:10:17,3652501483170263040,Female,<25,Medium,Blog,0.001870
2015-01-01 12:10:17,8516505065432651776,Female,35-44,Low,News,0.000000
2015-01-01 12:10:18,4963844476974373888,Female,35-44,Medium,News,0.002222
2015-01-01 12:10:18,7750024102321077248,Female,<25,Low,Blog,0.001849
2015-01-01 12:10:20,5997885851683177472,Male,25-34,High,News,0.001485
2015-01-01 12:10:21,1974001440261276672,Female,35-44,Medium,News,0.000000
2015-01-01 12:10:26,2638630696741057536,Male,35-44,High,Social Media,0.002770
2015-01-01 12:10:28,8680730641014076416,Female,25-34,Low,Shopping,0.000000
2015-01-01 12:10:30,4226213869564419072,Female,<25,High,Social Media,0.000000
2015-01-01 12:10:32,2608958175266096128,Male,35-44,Medium,Social Media,0.002403
2015-01-01 12:10:32,5810606354479801344,Male,35-44,Low,Blog,0.000000
2015-01-01 12:10:33,1267957146557302784,Male,45-54,High,Social Media,0.002832
2015-01-01 12:10:34,4562264701326009344,Female,45-54,High,Blog,0.000000
2015-01-01 12:10:36,229996741791960064,Female,>54,Medium,Blog,0.000000
2015-01-01 12:10:37,1856879367389677568,Female,35-44,Low,Blog,0.000000
2015-01-01 12:10:38,4826324218568954880,Female,35-44,Medium,Social Media,0.002695
2015-01-01 12:10:39,2499795757806802944,Female,<25,Low,Blog,0.000000
2015-01-01 12:10:42,7990375183739002880,Female,25-34,Medium,Blog,0.002604
2015-01-01 12:10:43,3334649978696392704,Female,35-44,Low,Blog,0.001595
2015-01-01 12:10:43,2709478468685272064,Female,<25,Low,Shopping,0.001105
2015-01-01 12:10:44,5887641033299734528,Male,25-34,Medium,Blog,0.001351
2015-01-01 12:10:47,5310955266525229056,Female,<25,Medium,Social Media,0.000000
2015-01-01 12:10:47,4204509355254762496,Male,35-44,Medium,Social Media,0.000000
2015-01-01 12:10:49,71022829201514496,Female,25-34,Medium,Social Media,0.001662
2015-01-01 12:10:50,8948972284648623104,Male,<25,High,Social Media,0.002455
2015-01-01 12:10:52,2239295248921202688,Female,45-54,Low,Shopping,0.001693
2015-01-01 12:10:52,4118519496894262272,Female,25-34,High,News,0.000000
2015-01-01 12:10:53,8344641030522984448,Male,35-44,High,Blog,0.002754
2015-01-01 12:10:53,176514428320861184,Female,>54,Low,Social Media,0.001283
2015-01-01 12:10:56,5707925451522172928,Female,45-54,Low,News,0.002951
2015-01-01 12:10:56,9014981427304474624,Female,35-44,High,Blog,0.000000
2015-01-01 12:10:59,8303304828477372416,Female,45-54,Medium,News,0.000000
2015-01-01 12:11:02,8282791685150322688,Male,35-44,Medium,News,0.001510
2015-01-01 12:11:03,3255881685751382016,Male,35-44,Medium,Shopping,0.000000
2015-01-01 12:11:03,8335971486986663936,Male,<25,Medium,News,0.000000
2015-01-01 12:11:04,4225599283164612608,Female,35-44,Low,Social Media,0.002416
2015-01-01 12:11:06,2200151267514799104,Female,<25,Medium,Blog,0.002290
2015-01-01 12:11:10,2538396347986015232,Male,<25,Medium,Shopping,0.002251
2015-01-01 12:11:10,2789048729159386112,Female,25-34,Medium,Blog,0.000000
2015-01-01 12:11:12,1429902317528781824,Female,45-54,Low,Blog,0.000000
2015-01-01 12:11:12,693284510105346048,Male,>54,Low,Shopping,0.002070
2015-01-01 12:11:21,1204592395485832192,Male,45-54,Low,Social Media,0.000000
2015-01-01 12:11:25,2166107040426502144,Female,35-44,Medium,News,0.000000
2015-01-01 12:11:27,1207520080234104832,Male,>54,High,Social Media,0.000000
2015-01-01 12:11:30,4839407186178505728,Female,25-34,Medium,Blog,0.002546
2015-01-01 12:11:31,3189388234173592576,Female,35-44,High,Shopping,0.000000
2015-01-01 12:11:31,3861874158519171072,Female,25-34,Low,Shopping,0.000000
2015-01-01 12:11:32,1494700993874321408,Male,35-44,High,Social Media,0.000000
2015-01-01 12:11:33,5810500451596674048,Male,25-34,Medium,Social Media,0.002679
2015-01-01 12:11:43,6082401128093805568,Male,45-54,Medium,News,0.000000
2015-01-01 12:11:44,86223933625330688,Female,35-44,Low,News,0.002440
2015-01-01 12:11:46,443669229296334848,Female,45-54,Low,News,0.000000
2015-01-01 12:11:48,8588384229429799936,Female,>54,Low,News,0.001487
2015-01-01 12:11:48,174791564861514752,Male,35-44,High,Shopping,0.000000
2015-01-01 12:11:49,5458500874079346688,Female,25-34,Medium,News,0.002709
2015-01-01 12:11:50,2931106052051189760,Female,<25,Medium,Shopping,0.002364
2015-01-01 12:11:53,8287646815289696256,Female,<25,High,Blog,0.000000
2015-01-01 12:11:53,6041916891403066368,Female,35-44,Low,News,0.000000
2015-01-01 12:11:54,6930022032177540096,Female,45-54,High,Shopping,0.002608
2015-01-01 12:11:55,78524013936503808,Female,45-54,Medium,Shopping,0.000000
2015-01-01 12:11:57,5349666430974839808,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:11:59,7019879742585630720,Female,35-44,Medium,News,0.001389
2015-01-01 12:12:00,8029761823752286208,Female,35-44,Low,News,0.001608
2015-01-01 12:12:03,5181809228792933376,Female,<25,Medium,News,0.002532
2015-01-01 12:12:05,2814231044161127424,Female,25-34,Low,Social Media,0.000000
2015-01-01 12:12:07,8373393639141597184,Female,45-54,Medium,News,0.000000
2015-01-01 12:12:08,5069946886052574208,Female,45-54,Medium,News,0.000000
2015-01-01 12:12:12,6229273883748937728,Female,25-34,Medium,News,0.001127
2015-01-01 12:12:12,3269439730435637248,Female,45-54,Low,Blog,0.002268
2015-01-01 12:12:13,4064127950879372288,Female,45-54,Medium,Social Media,0.001460
2015-01-01 12:12:18,2273343468273888256,Male,45-54,Medium,News,0.002668
2015-01-01 12:12:19,1259706265636389888,Female,25-34,High,Social Media,0.000000
2015-01-01 12:12:20,8823202744167064576,Female,35-44,Low,Social Media,0.000000
2015-01-01 12:12:22,8510860216832531456,Female,35-44,Low,News,0.000000
2015-01-01 12:12:25,1013502164919928832,Female,35-44,High,News,0.002180
2015-01-01 12:12:28,7364940894005781504,Male,45-54,Medium,Shopping,0.002506
2015-01-01 12:12:29,7928515372481310720,Male,25-34,Medium,Social Media,0.000000
2015-01-01 12:12:30,4117270526482871296,Female,45-54,High,Social Media,0.000000
2015-01-01 12:12:32,33829305582515200,Male,25-34,Medium,Blog,0.001050
2015-01-01 12:12:36,6321773390706996224,Female,45-54,Low,News,0.001422
2015-01-01 12:12:39,4029197203446606848,Female,>54,Medium,Social Media,0.000000
2015-01-01 12:12:39,7547866212075302912,Female,<25,Low,News,0.001591
2015-01-01 12:12:39,4283495344127591424,Male,25-34,Medium,Shopping,0.002489
2015-01-01 12:12:42,1372634753476944896,Female,35-44,Medium,News,0.000000
2015-01-01 12:12:44,6193290873453855744,Male,45-54,Medium,News,0.000000
2015-01-01 12:12:45,178317866455856128,Female,>54,Low,News,0.000000
2015-01-01 12:12:46,8334664998343589888,Female,35-44,Medium,Social Media,0.001511
2015-01-01 12:12:47,8757659324457174016,Male,25-34,Medium,Blog,0.000000
2015-01-01 12:12:48,4836113673900889088,Female,25-34,Medium,Blog,0.000000
2015-01-01 12:12:51,5860825493045561344,Female,45-54,High,Blog,0.002294
2015-01-01 12:12:52,423744950626601984,Female,45-54,Medium,News,0.000000
2015-01-01 12:12:54,7830291790671451136,Female,45-54,Medium,Social Media,0.002886
2015-01-01 12:12:58,3588132191684719616,Female,>54,High,Shopping,0.001950
2015-01-01 12:13:02,4004134235030588416,Female,35-44,Medium,Social Media,0.001644
2015-01-01 12:13:04,3311475761830786048,Male,<25,High,Shopping,0.002600
2015-01-01 12:13:04,1616736767135252480,Female,>54,Medium,Shopping,0.001010
2015-01-01 12:13:06,5538361598095511552,Male,>54,Medium,News,0.001595
2015-01-01 12:13:07,4078710387988031488,Female,25-34,Medium,Shopping,0.001971
2015-01-01 12:13:08,3816952192235928576,Female,<25,Medium,News,0.000000
2015-01-01 12:13:11,3434401998632675328,Female,35-44,Medium,Social Media,0.002081
2015-01-01 12:13:11,1290169237795657728,Female,<25,Low,Shopping,0.001448
2015-01-01 12:13:20,6199364019708320768,Male,35-44,High,Blog,0.001835
2015-01-01 12:13:20,1140401032462921728,Female,25-34,Low,Shopping,0.001385
2015-01-01 12:13:21,2097626100321196032,Male,45-54,Low,News,0.000000
2015-01-01 12:13:21,7866514143059768320,Female,<25,Low,Social Media,0.002742
2015-01-01 12:13:22,3115728474983747584,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:13:23,2991127713768659968,Female,25-34,Medium,News,0.002424
2015-01-01 12:13:29,541444280568916992,Male,45-54,Medium,News,0.000000
2015-01-01 12:13:30,7642900903220508672,Female,35-44,Medium,Blog,0.000000
2015-01-01 12:13:36,5203056114594633728,Female,35-44,Medium,Shopping,0.000000
2015-01-01 12:13:37,3759904073351689216,Female,25-34,Medium,Blog,0.001259
2015-01-01 12:13:37,1261691480307385344,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:13:38,4433095506875376640,Female,25-34,Medium,Social Media,0.001633
2015-01-01 12:13:42,6597850656783083520,Male,35-44,High,Shopping,0.001126
2015-01-01 12:13:43,7837668590508016640,Female,45-54,Medium,Blog,0.000000
2015-01-01 12:13:51,2493524476681658368,Female,35-44,High,Shopping,0.001783
2015-01-01 12:13:55,4306459851727042560,Female,45-54,High,Shopping,0.001318
2015-01-01 12:13:56,5457511099275973632,Female,<25,Low,Shopping,0.002279
2015-01-01 12:13:57,4836770835491728384,Male,25-34,Low,Shopping,0.000000
2015-01-01 12:14:00,6270980438469797888,Female,25-34,Medium,Blog,0.000000
2015-01-01 12:14:00,3539714415985476608,Female,45-54,High,Social Media,0.000000
2015-01-01 12:14:03,411795453731062784,Female,35-44,Low,Blog,0.001218
2015-01-01 12:14:04,3971883132555396096,Female,25-34,Medium,Social Media,0.001981
2015-01-01 12:14:05,8090633578489729024,Female,<25,Medium,Shopping,0.000000
2015-01-01 12:14:05,4664665284906121216,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:14:06,2689516133048029184,Male,45-54,Low,Shopping,0.000000
2015-01-01 12:14:08,3322096752111127552,Male,25-34,Medium,Blog,0.001574
2015-01-01 12:14:13,6465649701292319744,Male,>54,Medium,News,0.001057
2015-01-01 12:14:13,8390911374540807168,Female,>54,Medium,Blog,0.001904
2015-01-01 12:14:16,532946239411784704,Male,>54,Low,News,0.000000
2015-01-01 12:14:19,808328402085694464,Female,35-44,High,Shopping,0.000000
2015-01-01 12:14:20,1460006120232177664,Male,25-34,Low,Blog,0.001138
2015-01-01 12:14:21,3421272426946139136,Female,35-44,Low,Shopping,0.002178
2015-01-01 12:14:21,479506253515518976,Female,25-34,Medium,News,0.001111
2015-01-01 12:14:22,1948305770852453376,Female,>54,Medium,News,0.001927
2015-01-01 12:14:24,2372317742582114304,Female,<25,Medium,News,0.002258
2015-01-01 12:14:24,1445426162894641152,Male,35-44,Low,Shopping,0.000000
2015-01-01 12:14:25,8839698072273951744,Female,<25,High,News,0.000000
2015-01-01 12:14:26,7198365295984955392,Female,25-34,High,News,0.002645
2015-01-01 12:14:26,3161326034228972544,Female,>54,Medium,News,0.000000
2015-01-01 12:14:27,7660146073023951872,Female,25-34,Medium,Blog,0.002123
2015-01-01 12:14:32,2052488697671116800,Female,35-44,Medium,News,0.001591
2015-01-01 12:14:32,3029708360834239488,Female,<25,Medium,News,0.002152
2015-01-01 12:14:35,6078096182697585664,Female,>54,Low,Blog,0.001409
2015-01-01 12:14:35,8347490459110200320,Male,35-44,Medium,Social Media,0.001877
2015-01-01 12:14:39,6780011408352374784,Female,<25,High,Shopping,0.002368
2015-01-01 12:14:40,8016658794717722624,Male,<25,Low,Social Media,0.000000
2015-01-01 12:14:40,6529657659113364480,Male,25-34,Medium,News,0.002633
2015-01-01 12:14:44,7108762655362478080,Female,>54,Medium,Blog,0.002844
2015-01-01 12:14:44,1632670979379607552,Male,25-34,Low,Social Media,0.000000
2015-01-01 12:14:46,7739735354653315072,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:14:46,7168668675588354048,Female,<25,Low,Social Media,0.001114
2015-01-01 12:14:47,6244622109532105728,Female,>54,Medium,News,0.000000
2015-01-01 12:14:51,6764168909447642112,Female,<25,High,News,0.001534
2015-01-01 12:14:52,8925730105142240256,Female,45-54,High,Social Media,0.002019
2015-01-01 12:14:52,4036639045507864576,Female,35-44,High,Social Media,0.001123
2015-01-01 12:14:52,6413281372693104640,Male,<25,Medium,Social Media,0.001769
2015-01-01 12:14:53,6287571835861913600,Female,25-34,Medium,Shopping,0.002024
2015-01-01 12:14:56,8122154416692122624,Male,25-34,Medium,News,0.001788
2015-01-01 12:14:56,4976152774692988928,Male,35-44,Low,News,0.001063
2015-01-01 12:14:57,6219257085391496192,Female,25-34,Low,News,0.000000
2015-01-01 12:14:57,8719167858880203776,Male,<25,Medium,Blog,0.000000
2015-01-01 12:14:57,5569822479841816576,Female,35-44,Low,Shopping,0.001730
2015-01-01 12:14:58,4302004400050736128,Female,<25,Low,Shopping,0.000000
2015-01-01 12:15:01,9156679008555478016,Female,>54,Low,Social Media,0.002887
2015-01-01 12:15:01,1135992908912553984,Male,35-44,Medium,News,0.001155
2015-01-01 12:15:04,3240899184261495808,Female,25-34,Medium,Social Media,0.001302
2015-01-01 12:15:07,7941456597408465920,Male,25-34,Medium,Social Media,0.000000
2015-01-01 12:15:09,312725347839692800,Female,25-34,Low,Shopping,0.002366
2015-01-01 12:15:11,2088906540636110848,Female,35-44,Medium,Blog,0.001297
2015-01-01 12:15:11,5988370321506954240,Male,35-44,Medium,Shopping,0.000000
2015-01-01 12:15:12,172119730150028288,Male,45-54,Medium,Social Media,0.002745
2015-01-01 12:15:13,2126287604815186944,Male,25-34,Low,Shopping,0.002397
2015-01-01 12:15:13,5495204344295738368,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:15:13,8213436902955277312,Male,>54,Medium,Blog,0.000000
2015-01-01 12:15:18,2684316051697544192,Female,25-34,High,News,0.001254
2015-01-01 12:15:23,6860224463325050880,Female,>54,Medium,Blog,0.001207
2015-01-01 12:15:31,7463591223961738240,Male,35-44,Low,Social Media,0.000000
2015-01-01 12:15:35,8843774868702443520,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:15:36,7674211491975051264,Male,35-44,Low,News,0.001439
2015-01-01 12:15:39,8502179595254040576,Female,<25,Medium,Shopping,0.000000
2015-01-01 12:15:40,5270845537546799104,Female,25-34,Medium,News,0.000000
2015-01-01 12:15:41,6705216705863232512,Female,35-44,Low,Shopping,0.000000
2015-01-01 12:15:41,6967126958334606336,Male,25-34,Medium,Shopping,0.002682
2015-01-01 12:15:41,5071712568953272320,Female,25-34,Low,Shopping,0.001515
2015-01-01 12:15:42,8110885727930049536,Female,<25,Medium,Social Media,0.000000
2015-01-01 12:15:42,6465874004550541312,Female,35-44,Medium,News,0.000000
2015-01-01 12:15:43,8139076724503480320,Female,25-34,Medium,News,0.002945
2015-01-01 12:15:48,2222123953159430144,Female,35-44,Medium,Blog,0.000000
2015-01-01 12:15:48,5874214096119492608,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:15:49,8026061776345532416,Female,<25,Low,Social Media,0.002868
2015-01-01 12:15:52,8238542589923185664,Female,45-54,Medium,News,0.000000
2015-01-01 12:15:54,7352573877053045760,Female,35-44,Medium,News,0.000000
2015-01-01 12:15:56,8918212838267728896,Male,35-44,High,Social Media,0.000000
2015-01-01 12:15:56,5922258575209401344,Female,25-34,Medium,Social Media,0.001000
2015-01-01 12:15:57,3737897917182708736,Male,35-44,Medium,Blog,0.000000
2015-01-01 12:15:57,857379719336913920,Male,25-34,Low,Social Media,0.000000
2015-01-01 12:15:58,6630452505891055616,Female,>54,Medium,Social Media,0.000000
2015-01-01 12:15:59,7052648781406955520,Male,25-34,Low,Social Media,0.000000
2015-01-01 12:16:01,1298665157847602176,Male,35-44,Medium,News,0.000000
2015-01-01 12:16:01,1671710553067672576,Female,45-54,Medium,Shopping,0.002638
2015-01-01 12:16:01,3306783798607304704,Female,<25,High,Social Media,0.000000
2015-01-01 12:16:03,3612854055551321088,Male,25-34,High,News,0.002504
2015-01-01 12:16:09,6459819257792892928,Male,<25,Low,Shopping,0.000000
2015-01-01 12:16:11,2514993025353359360,Male,25-34,Medium,Social Media,0.002367
2015-01-01 12:16:12,5575761764153678848,Male,25-34,Medium,Shopping,0.002495
2015-01-01 12:16:13,8914943447070608384,Male,>54,High,News,0.000000
2015-01-01 12:16:14,969641263278513152,Female,<25,Low,News,0.000000
2015-01-01 12:16:14,886419902326918144,Female,25-34,Medium,News,0.000000
2015-01-01 12:16:15,8165500549371575296,Female,35-44,High,Shopping,0.001897
2015-01-01 12:16:16,2602459968167345152,Male,45-54,Low,News,0.000000
2015-01-01 12:16:19,3895598221395189760,Male,25-34,Medium,Social Media,0.000000
2015-01-01 12:16:19,6163386632578419712,Male,25-34,Low,News,0.001027
2015-01-01 12:16:19,1713561356743170048,Female,35-44,Low,News,0.002534
2015-01-01 12:16:20,149380549484086272,Male,>54,Medium,News,0.000000
2015-01-01 12:16:22,4178820280580076544,Female,>54,Medium,News,0.002882
2015-01-01 12:16:22,9061095348875396096,Male,45-54,High,Shopping,0.000000
2015-01-01 12:16:25,5775867869683184640,Male,<25,Medium,Blog,0.002924
2015-01-01 12:16:26,1087115193742237696,Female,45-54,Medium,News,0.000000
2015-01-01 12:16:26,3955564631618404352,Female,35-44,Low,Shopping,0.002932
2015-01-01 12:16:28,3105246530828510208,Female,35-44,High,News,0.001472
2015-01-01 12:16:28,3737964744244219904,Male,35-44,Medium,Blog,0.000000
2015-01-01 12:16:29,2158635455759111168,Female,25-34,Medium,Shopping,0.000000
2015-01-01 12:16:29,9073748344706108416,Male,25-34,High,Shopping,0.001011
2015-01-01 12:16:31,6419910405574119424,Female,45-54,Medium,News,0.000000
2015-01-01 12:16:32,6999736483446358016,Male,35-44,High,Social Media,0.001095
2015-01-01 12:16:33,1738484489860276224,Female,35-44,Medium,News,0.002640
2015-01-01 12:16:33,8839814653851847680,Male,<25,Medium,News,0.000000
